country,date,true_val_NPI1,true_val_NPI2,true_val_NPI3,true_val_NPI4,true_val_NPI5,NPI1,NPI2,NPI3,NPI4,NPI5,I_t_1,I_t_2,I_t_3,I_t_4,I_t,C_t_1,C_t_2,C_t_3,C_t_4,C_t,Hicu_t_1,Hicu_t_2,Hicu_t_3,Hicu_t_4,Hicu_t,R_t_1,R_t_2,R_t_3,R_t_4,R_t,cf1_1,cf1_2,cf1_3,cf1_4,cf1,cf2,cf_full_1,cf_full_2,cf_full_3,cf_full_4,cf_full,weekday,rho_period,repC_t,ErepC_t,D_t_1,D_t_2,D_t_3,D_t_4,D_t,H_t_1,H_t_2,H_t_3,H_t_4,H_t,ifr_t_m_1,ifr_t_m_2,ifr_t_m_3,ifr_t_m_4,ifr_t_m,first_vaccination,second_vaccination,alpha,delta
countryB,2020-06-30,0.215858564368727,0.241001533440634,0.310452909883172,0.398163429858651,0.461775594016191,1,1,1,1,1,12342,12191,11658,12094,48285,19445,19473,19303,19494,77715,4316,8847,12308,17748,43219,0.574495311831655,0.573997390514469,0.574416682582696,0.57479060834441,2.29769999327323,0.0941255616,0.0949106928,0.0942495456,0.0936599328,0.3769457328,0,0.9058744384,0.9050893072,0.9057504544,0.9063400672,3.6230542672,2,2,38048,34447.645669542,208,447,631,798,2084,16343,31769,52164,65812,166088,0.003,0.006,0.009,0.012,0.0075,0,0,0,0
countryB,2020-07-01,0.215858564368727,0.241001533440634,0.310452909883172,0.398163429858651,0.461775594016191,1,1,1,1,1,11072,11505,11235,11219,45031,17892,17949,17770,17933,71544,4458,8329,12028,15981,40796,0.574232319368065,0.573737615670552,0.574168265296962,0.57453290044823,2.29667110078381,0.0945402528,0.0953203104,0.0946412544,0.0940662912,0.3785681088,0,0.9054597472,0.9046796896,0.9053587456,0.9059337088,3.6214318912,3,2,38884,38396.4049842962,229,393,558,788,1968,16018,33650,49462,64714,163844,0.003,0.006,0.009,0.012,0.0075,0,0,0,0
countryB,2020-07-02,0.215858564368727,0.241001533440634,0.310452909883172,0.398163429858651,0.461775594016191,1,1,1,1,1,9924,10033,10370,10444,40771,16418,16490,16373,16515,65796,3903,8330,12594,16052,40879,0.57399638900371,0.57349245862197,0.57392886160806,0.574293837699161,2.2957115469329,0.094912272,0.0957068784,0.0950187504,0.0944432496,0.3800811504,0,0.905087728,0.9042931216,0.9049812496,0.9055567504,3.6199188496,4,2,34732,33341.4765930279,203,376,597,754,1930,15068,30966,45270,60682,151986,0.003,0.006,0.009,0.012,0.0075,0,0,0,0
countryB,2020-07-03,0.215858564368727,0.241001533440634,0.310452909883172,0.398163429858651,0.461775594016191,1,1,1,1,1,9708,9498,10051,9471,38728,15121,15164,15147,15197,60629,3847,7553,12211,15928,39539,0.573784921072365,0.573278668038013,0.573707889978873,0.574071289223246,2.2948427683125,0.0952457184,0.0960439872,0.0953671824,0.094794168,0.381451056,0,0.9047542816,0.9039560128,0.9046328176,0.905205832,3.618548944,5,2,28359,28057.7039674163,186,359,589,740,1874,14300,29090,41026,60979,145395,0.003,0.006,0.009,0.012,0.0075,0,0,0,0
countryB,2020-07-04,0.215858564368727,0.241001533440634,0.310452909883172,0.398163429858651,0.461775594016191,1,1,1,1,1,8931,8887,8637,8776,35231,13948,13968,13957,13985,55858,3935,7356,11009,14509,36809,0.573578055828763,0.573076277629718,0.573493715837604,0.573869474150919,2.294017523447,0.0955719072,0.09636312,0.095704896,0.0951123936,0.3827523168,0,0.9044280928,0.90363688,0.904295104,0.9048876064,3.6172476832,6,2,19881,19870.6858516894,196,375,559,686,1816,14100,28125,42764,57362,142351,0.003,0.006,0.009,0.012,0.0075,0,0,0,0
countryB,2020-07-05,0.215858564368727,0.241001533440634,0.310452909883172,0.398163429858651,0.461775594016191,1,1,1,1,1,8134,8164,7797,7614,31709,12856,12873,12819,12818,51366,3681,7446,11126,14627,36880,0.573387747475796,0.572886906861291,0.573309672254066,0.573682468652583,2.29326679524374,0.0958719888,0.0966617232,0.0959950992,0.0954072672,0.3839360784,0,0.9041280112,0.9033382768,0.9040049008,0.9045927328,3.6160639216,7,2,12767,11958.3975850286,167,329,474,645,1615,13675,25930,39739,53572,132916,0.003,0.006,0.009,0.012,0.0075,0,0,0,0
countryB,2020-07-06,0.215858564368727,0.241001533440634,0.310452909883172,0.398163429858651,0.461775594016191,1,1,1,1,1,7059,7596,7267,7304,29226,11796,11872,11774,11766,47208,3771,7241,10603,14521,36136,0.573214422188254,0.572712942311563,0.573143528011754,0.57352022390961,2.29259111642118,0.0961452912,0.0969360336,0.0962570784,0.0956630976,0.3850015008,0,0.9038547088,0.9030639664,0.9037429216,0.9043369024,3.6149984992,1,2,16549,15977.1284595405,128,303,485,602,1518,12663,25782,39427,48992,126864,0.003,0.006,0.009,0.012,0.0075,0,0,0,0
countryB,2020-07-07,0.215858564368727,0.241001533440634,0.310452909883172,0.398163429858651,0.461775594016191,1,1,1,1,1,6706,6523,6771,6674,26674,10832,10896,10827,10806,43361,3381,6860,10259,14250,34750,0.573064003795734,0.572551081125902,0.572988677401407,0.573364584875899,2.29196834719894,0.0963824736,0.0971912592,0.0965012496,0.095908512,0.3859834944,0,0.9036175264,0.9028087408,0.9034987504,0.904091488,3.6140165056,2,2,20988,19935.8508976511,143,309,472,573,1497,12874,24499,37069,49555,123997,0.003,0.006,0.009,0.012,0.0075,0,0,0,0
countryB,2020-07-08,0.215858564368727,0.241001533440634,0.310452909883172,0.398163429858651,0.461775594016191,1,1,1,1,1,5931,6507,6408,5801,24647,9924,10044,9981,9884,39833,3427,6871,9986,14256,34540,0.572921107388277,0.572412084217784,0.572844395925879,0.573222370348108,2.29139995788005,0.0966077952,0.097410432,0.0967287552,0.0961327584,0.3868797408,0,0.9033922048,0.902589568,0.9032712448,0.9038672416,3.6131202592,3,2,21696,22215.0196313317,137,267,414,576,1394,11255,23057,36578,47983,118873,0.003,0.006,0.009,0.012,0.0075,0,0,0,0
countryB,2020-07-09,0.215858564368727,0.241001533440634,0.310452909883172,0.398163429858651,0.461775594016191,1,1,1,1,1,5861,5678,5822,5763,23124,9133,9237,9198,9083,36651,3342,6524,9464,12534,31864,0.572794725253976,0.572273428249498,0.572707849522809,0.573098758349949,2.29087476137623,0.0968070768,0.0976290672,0.096944064,0.096327672,0.38770788,0,0.9031929232,0.9023709328,0.903055936,0.903672328,3.61229212,4,2,19277,19216.4700376983,147,285,411,481,1324,11018,22962,32408,44332,110720,0.003,0.006,0.009,0.012,0.0075,0,0,0,0
countryB,2020-07-10,0.215858564368727,0.241001533440634,0.310452909883172,0.398163429858651,0.461775594016191,1,1,1,1,1,4974,5077,5205,4980,20236,8370,8467,8457,8323,33617,3036,6354,9399,12310,31099,0.572669834731443,0.572152437226304,0.572583790041119,0.572975956083892,2.29038201808276,0.0970040064,0.097819848,0.0971396832,0.0965213088,0.3884848464,0,0.9029959936,0.902180152,0.9028603168,0.9034786912,3.6115151536,5,2,16466,16041.1697622152,115,243,362,478,1198,10655,21838,30723,42141,105357,0.003,0.006,0.009,0.012,0.0075,0,0,0,0
countryB,2020-07-11,0.215858564368727,0.241001533440634,0.310452909883172,0.398163429858651,0.461775594016191,1,1,1,1,1,4844,4690,5018,5070,19622,7692,7758,7798,7677,30925,2977,6088,8716,12035,29816,0.572563845060896,0.572044252755583,0.572472878051735,0.572869838560908,2.28995081442912,0.0971711328,0.0979904352,0.0973145712,0.0966886368,0.389164776,0,0.9028288672,0.9020095648,0.9026854288,0.9033113632,3.610835224,6,2,10917,11257.7956564298,113,247,352,440,1152,9960,21515,28103,40686,100264,0.003,0.006,0.009,0.012,0.0075,0,0,0,0
countryB,2020-07-12,0.215858564368727,0.241001533440634,0.310452909883172,0.398163429858651,0.461775594016191,1,1,1,1,1,4445,4408,4369,4439,17661,7076,7120,7166,7074,28436,2979,5705,8975,11348,29007,0.57246062552649,0.571944314767069,0.572365950796647,0.572761803251363,2.28953269434157,0.0973338912,0.0981480192,0.097483176,0.0968589888,0.3898240752,0,0.9026661088,0.9018519808,0.902516824,0.9031410112,3.6101759248,7,2,7185,6827.77578734046,123,232,334,444,1133,9602,18269,29983,37003,94857,0.003,0.006,0.009,0.012,0.0075,0,0,0,0
countryB,2020-07-13,0.215858564368727,0.241001533440634,0.310452909883172,0.398163429858651,0.461775594016191,1,1,1,1,1,4349,4043,4064,4173,16629,6542,6538,6583,6522,26185,2644,5708,8750,11312,28414,0.572365908179168,0.57185038584311,0.57227285291353,0.572667213756478,2.28915636069229,0.0974832432,0.098296128,0.0976299744,0.0970081392,0.3904174848,0,0.9025167568,0.901703872,0.9023700256,0.9029918608,3.6095825152,1,2,9045,9116.71195098492,106,197,343,418,1064,8671,18238,26606,35424,88939,0.003,0.006,0.009,0.012,0.0075,0,0,0,0
countryB,2020-07-14,0.215858564368727,0.241001533440634,0.310452909883172,0.398163429858651,0.461775594016191,1,1,1,1,1,3693,3767,3886,3927,15273,6022,6010,6064,6026,24122,2675,5175,7897,10929,26676,0.572273236470842,0.571764234609088,0.572186254195978,0.572578292386314,2.28880201766222,0.0976293696,0.0984319728,0.0977665248,0.097148352,0.3909762192,0,0.9023706304,0.9015680272,0.9022334752,0.902851648,3.6090237808,2,2,11430,11384.5748336577,81,216,296,434,1027,8619,16498,24382,32163,81662,0.003,0.006,0.009,0.012,0.0075,0,0,0,0
countryB,2020-07-15,0.215858564368727,0.241001533440634,0.310452909883172,0.398163429858651,0.461775594016191,1,1,1,1,1,3401,3458,3554,3487,13900,5532,5528,5591,5556,22207,2562,5314,7936,9771,25583,0.572194543295665,0.571683964587184,0.572103448434067,0.572494612966081,2.288476569283,0.0977534544,0.098558544,0.0978970944,0.0972802992,0.391489392,0,0.9022465456,0.901441456,0.9021029056,0.9027197008,3.608510608,3,2,11986,12677.7842872602,92,191,259,412,954,8468,16558,23050,31362,79438,0.003,0.006,0.009,0.012,0.0075,0,0,0,0
countryB,2020-07-16,0.215858564368727,0.241001533440634,0.310452909883172,0.398163429858651,0.461775594016191,1,1,1,1,1,3204,3369,3218,3354,13145,5091,5107,5147,5134,20479,2485,5071,7826,9339,24721,0.572122072272438,0.571610278965802,0.572027717173688,0.572420309391252,2.28818037780318,0.097867728,0.0986747328,0.0980165088,0.0973974624,0.391956432,0,0.902132272,0.9013252672,0.9019834912,0.9026025376,3.608043568,4,2,11111,10929.5881434463,77,174,221,344,816,7698,15177,24178,29501,76554,0.003,0.006,0.009,0.012,0.0075,0,0,0,0
countryB,2020-07-17,0.215858564368727,0.241001533440634,0.310452909883172,0.398163429858651,0.461775594016191,1,1,1,1,1,3031,2808,2753,2945,11537,4695,4691,4712,4730,18828,2481,4318,6518,9434,22751,0.572053799070903,0.571538489822241,0.571959145649799,0.572348839878784,2.28790027442173,0.0979753824,0.0987879312,0.0981246336,0.0975101568,0.392398104,0,0.9020246176,0.9012120688,0.9018753664,0.9024898432,3.607601896,5,2,9023,9080.2808208296,73,191,234,328,826,7314,15187,21055,29972,73528,0.003,0.006,0.009,0.012,0.0075,0,0,0,0
countryB,2020-07-18,0.215858564368727,0.241001533440634,0.310452909883172,0.398163429858651,0.461775594016191,1,1,1,1,1,2801,2563,2673,2720,10757,4337,4296,4322,4355,17310,2338,4538,6782,8876,22534,0.571989212281312,0.57147865488157,0.571900482689804,0.572286085640794,2.28765443549348,0.098077224,0.09888228,0.0982171344,0.0976091088,0.3927857472,0,0.901922776,0.90111772,0.9017828656,0.9023908912,3.6072142528,6,2,5921,6327.35281696866,82,159,221,302,764,7300,13426,22801,27099,70626,0.003,0.006,0.009,0.012,0.0075,0,0,0,0
countryB,2020-07-19,0.215858564368727,0.241001533440634,0.310452909883172,0.398163429858651,0.461775594016191,1,1,1,1,1,2416,2364,2557,2350,9687,3985,3933,3981,3989,15888,2090,4178,6200,9170,21638,0.571929526501818,0.57142404058209,0.571843524428973,0.572228125869204,2.28742521738208,0.0981713376,0.0989683968,0.0983069472,0.0977005008,0.3931471824,0,0.9018286624,0.9010316032,0.9016930528,0.9022994992,3.6068528176,7,2,4078,3871.75260728141,73,137,216,300,726,6940,13154,19356,26644,66094,0.003,0.006,0.009,0.012,0.0075,0,0,0,0
countryB,2020-07-20,0.215858564368727,0.241001533440634,0.310452909883172,0.398163429858651,0.461775594016191,1,1,1,1,1,2335,2167,2528,2293,9323,3670,3600,3692,3664,14626,2129,4212,6218,7773,20332,0.571878044587052,0.571373666721782,0.57178903798193,0.572178050331249,2.28721879962201,0.0982525152,0.0990478272,0.0983928624,0.0977794608,0.3934726656,0,0.9017474848,0.9009521728,0.9016071376,0.9022205392,3.6065273344,1,2,5180,5165.30967852417,62,123,206,244,635,5929,11896,18816,24730,61371,0.003,0.006,0.009,0.012,0.0075,0,0,0,0
countryB,2020-07-21,0.215858564368727,0.241001533440634,0.310452909883172,0.398163429858651,0.461775594016191,1,1,1,1,1,2180,2104,2003,2144,8431,3387,3309,3393,3373,13462,1982,3979,5769,8003,19733,0.571828288680191,0.571327490683166,0.571735169488335,0.572129189391449,2.28702013824314,0.0983309712,0.0991206384,0.0984778032,0.0978565056,0.3937859184,0,0.9016690288,0.9008793616,0.9015221968,0.9021434944,3.6062140816,2,2,6066,6471.98091219931,59,121,185,257,622,6085,11079,17195,22707,57066,0.003,0.006,0.009,0.012,0.0075,0,0,0,0
countryB,2020-07-22,0.215858564368727,0.241001533440634,0.310452909883172,0.398163429858651,0.461775594016191,1,1,1,1,1,1890,1828,2053,1970,7741,3112,3035,3131,3108,12386,1836,3698,5746,7647,18927,0.571781835627961,0.571282657095142,0.571692488083006,0.572083503453843,2.28684048425995,0.0984042192,0.0991913328,0.098545104,0.097928544,0.3940692,0,0.9015957808,0.9008086672,0.901454896,0.902071456,3.6059308,3,2,6942,7185.79456031738,59,99,194,219,571,5575,11112,16412,22847,55946,0.003,0.006,0.009,0.012,0.0075,0,0,0,0
countryB,2020-07-23,0.215858564368727,0.241001533440634,0.310452909883172,0.398163429858651,0.461775594016191,1,1,1,1,1,1725,1740,1768,1661,6894,2854,2787,2880,2845,11366,1711,3703,5471,7132,18017,0.571741562110201,0.571243704719235,0.571648741240699,0.572041525236919,2.28667553330706,0.0984677232,0.0992527536,0.0986140848,0.097994736,0.3943292976,0,0.9015322768,0.9007472464,0.9013859152,0.902005264,3.6056707024,4,2,6009,6175.86381706228,44,100,136,199,479,5215,10829,16237,20067,52348,0.003,0.006,0.009,0.012,0.0075,0,0,0,0
countryB,2020-07-24,0.215858564368727,0.241001533440634,0.310452909883172,0.398163429858651,0.461775594016191,1,1,1,1,1,1765,1581,1564,1607,6517,2638,2560,2640,2609,10447,1609,3378,5157,6851,16995,0.571704804534469,0.571206627512409,0.571611067389166,0.572006131420518,2.28652863085656,0.0985256832,0.0993112176,0.0986734896,0.0980505456,0.394560936,0,0.9014743168,0.9006887824,0.9013265104,0.9019494544,3.605439064,5,2,4992,5121.44144932359,49,107,155,172,483,5066,10156,15287,20592,51101,0.003,0.006,0.009,0.012,0.0075,0,0,0,0
countryB,2020-07-25,0.215858564368727,0.241001533440634,0.310452909883172,0.398163429858651,0.461775594016191,1,1,1,1,1,1489,1431,1522,1478,5920,2427,2348,2424,2395,9594,1628,3277,4843,6634,16382,0.571667194609154,0.571172938395172,0.571577740520501,0.571971888276053,2.28638976180088,0.0985849872,0.0993643392,0.09872604,0.0981045408,0.3947799072,0,0.9014150128,0.9006356608,0.90127396,0.9018954592,3.6052200928,6,2,3427,3536.81189047805,49,84,133,174,440,4569,9309,14048,19301,47227,0.003,0.006,0.009,0.012,0.0075,0,0,0,0
countryB,2020-07-26,0.215858564368727,0.241001533440634,0.310452909883172,0.398163429858651,0.461775594016191,1,1,1,1,1,1301,1311,1441,1378,5431,2222,2154,2235,2202,8813,1535,3211,4890,6358,15994,0.571635465895956,0.571142445588869,0.571545308618898,0.571940393958991,2.28626361406271,0.0986350176,0.0994124208,0.0987771792,0.0981542016,0.3949788192,0,0.9013649824,0.9005875792,0.9012228208,0.9018457984,3.6050211808,7,2,2167,2179.43980375466,41,80,132,149,402,4555,8952,13894,18359,45760,0.003,0.006,0.009,0.012,0.0075,0,0,0,0
countryB,2020-07-27,0.215858564368727,0.241001533440634,0.310452909883172,0.398163429858651,0.461775594016191,1,1,1,1,1,1227,1276,1312,1232,5047,2034,1982,2062,2020,8098,1576,2953,4633,5526,14688,0.571607743225795,0.571114509831312,0.571514602725199,0.571911030515884,2.28614788629819,0.0986787312,0.0994564704,0.0988255968,0.0982005024,0.3951613008,0,0.9013212688,0.9005435296,0.9011744032,0.9017994976,3.6048386992,1,2,2892,2897.69556440624,38,79,120,164,401,4301,8492,13163,16576,42532,0.003,0.006,0.009,0.012,0.0075,0,0,0,0
countryB,2020-07-28,0.215858564368727,0.241001533440634,0.310452909883172,0.398163429858651,0.461775594016191,1,1,1,1,1,1201,1174,1251,1220,4846,1872,1829,1905,1864,7470,1410,2760,4386,5538,14094,0.571581597402361,0.571087319879639,0.571486645658903,0.571884778148752,2.28604034108965,0.0987199584,0.099499344,0.09886968,0.0982418976,0.39533088,0,0.9012800416,0.900500656,0.90113032,0.9017581024,3.60466912,2,2,3634,3665.85345028255,26,71,108,141,346,3870,8356,12505,16122,40853,0.003,0.006,0.009,0.012,0.0075,0,0,0,0
countryB,2020-07-29,0.215858564368727,0.241001533440634,0.310452909883172,0.398163429858651,0.461775594016191,1,1,1,1,1,1067,1058,1087,1141,4353,1721,1684,1755,1724,6884,1365,2846,4132,5358,13701,0.571556005606155,0.571062303419402,0.57145998842572,0.571858781486494,2.28593707893777,0.098760312,0.0995387904,0.0989117136,0.0982828896,0.3954937056,0,0.901239688,0.9004612096,0.9010882864,0.9017171104,3.6045062944,3,2,4043,4035.79964458118,21,60,94,125,300,3690,7938,12143,16350,40121,0.003,0.006,0.009,0.012,0.0075,0,0,0,0
countryB,2020-07-30,0.215858564368727,0.241001533440634,0.310452909883172,0.398163429858651,0.461775594016191,1,1,1,1,1,973,983,959,993,3908,1580,1552,1609,1590,6331,1248,2655,3814,5091,12808,0.57153326918105,0.571039758772952,0.571436825825823,0.571834468214662,2.28584432199449,0.0987961632,0.0995743392,0.0989482368,0.0983212272,0.3956399664,0,0.9012038368,0.9004256608,0.9010517632,0.9016787728,3.6043600336,4,2,3381,3452.27007393734,46,59,79,108,292,3575,7767,10988,15006,37336,0.003,0.006,0.009,0.012,0.0075,0,0,0,0
countryB,2020-07-31,0.215858564368727,0.241001533440634,0.310452909883172,0.398163429858651,0.461775594016191,1,1,1,1,1,917,954,840,934,3645,1455,1436,1469,1466,5826,1208,2409,3460,5088,12165,0.571512535777463,0.571018812281969,0.57141639074459,0.571813308636284,2.28576104744031,0.098828856,0.099607368,0.0989804592,0.098354592,0.3957712752,0,0.901171144,0.900392632,0.9010195408,0.901645408,3.6042287248,5,2,2936,2865.81172123248,26,58,91,131,306,3413,7504,10315,14036,35268,0.003,0.006,0.009,0.012,0.0075,0,0,0,0
countryB,2020-08-01,0.215858564368727,0.241001533440634,0.310452909883172,0.398163429858651,0.461775594016191,1,1,1,1,1,865,842,833,815,3355,1341,1326,1346,1347,5360,1207,2204,3477,4700,11588,0.571492995663291,0.570998483744434,0.571398491403363,0.571793406273539,2.28568337708463,0.0988596672,0.0996394224,0.0990086832,0.0983859744,0.3958937472,0,0.9011403328,0.9003605776,0.9009913168,0.9016140256,3.6041062528,6,2,1921,1968.17275686386,30,46,79,116,271,3312,6612,9804,13896,33624,0.003,0.006,0.009,0.012,0.0075,0,0,0,0
countryB,2020-08-02,0.215858564368727,0.241001533440634,0.310452909883172,0.398163429858651,0.461775594016191,1,1,1,1,1,771,721,740,741,2973,1235,1216,1232,1234,4917,1154,2144,3229,4269,10796,0.571474563603575,0.570980541785728,0.571380741223314,0.571776039650802,2.28561188626342,0.0988887312,0.0996677136,0.099036672,0.0984133584,0.3960064752,0,0.9011112688,0.9003322864,0.900963328,0.9015866416,3.6039935248,7,2,1141,1219.21180825021,30,51,76,90,247,3280,6727,9614,13368,32989,0.003,0.006,0.009,0.012,0.0075,0,0,0,0
countryB,2020-08-03,0.215858564368727,0.241001533440634,0.310452909883172,0.398163429858651,0.461775594016191,1,1,1,1,1,687,746,679,698,2810,1133,1123,1128,1133,4517,1120,2176,3042,4073,10411,0.571458134565378,0.570965178184509,0.571364972756043,0.571760249874791,2.28554853538072,0.0989146368,0.0996919392,0.099061536,0.098438256,0.396106368,0,0.9010853632,0.9003080608,0.900938464,0.901561744,3.603893632,1,2,1697,1619.15755096887,17,50,63,81,211,3163,6468,9206,12800,31637,0.003,0.006,0.009,0.012,0.0075,0,0,0,0
countryB,2020-08-04,0.215858564368727,0.241001533440634,0.310452909883172,0.398163429858651,0.461775594016191,1,1,1,1,1,617,628,635,613,2493,1038,1034,1034,1036,4142,992,1947,2871,4033,9843,0.571443495461304,0.570949281864801,0.571350504121885,0.571745376374582,2.28548865782257,0.09893772,0.0997170048,0.0990843504,0.0984617088,0.396200784,0,0.90106228,0.9002829952,0.9009156496,0.9015382912,3.603799216,2,2,1905,2066.05979628807,16,42,51,77,186,2912,6333,9168,11988,30401,0.003,0.006,0.009,0.012,0.0075,0,0,0,0
countryB,2020-08-05,0.215858564368727,0.241001533440634,0.310452909883172,0.398163429858651,0.461775594016191,1,1,1,1,1,558,622,593,642,2415,948,953,949,957,3807,946,1738,2818,3682,9184,0.571430347968998,0.57093589997636,0.571336973072268,0.571732314117234,2.28543553513486,0.0989584512,0.0997381056,0.0991056864,0.0984823056,0.3962845488,0,0.9010415488,0.9002618944,0.9008943136,0.9015176944,3.6037154512,3,2,2164,2259.92403320229,13,47,57,66,183,2906,5668,8802,11349,28725,0.003,0.006,0.009,0.012,0.0075,0,0,0,0
countryB,2020-08-06,0.215858564368727,0.241001533440634,0.310452909883172,0.398163429858651,0.461775594016191,1,1,1,1,1,504,546,563,567,2180,866,878,875,884,3503,873,1725,2430,3532,8560,0.571418457692326,0.570922645940357,0.571324336989711,0.57171863390644,2.28538407452884,0.0989772,0.0997590048,0.0991256112,0.0985038768,0.3963656928,0,0.9010228,0.9002409952,0.9008743888,0.9014961232,3.6036343072,4,2,1963,1924.97123907497,15,29,44,57,145,2746,5947,8574,10717,27984,0.003,0.006,0.009,0.012,0.0075,0,0,0,0
countryB,2020-08-07,0.215858564368727,0.241001533440634,0.310452909883172,0.398163429858651,0.461775594016191,1,1,1,1,1,528,550,481,498,2057,797,814,803,812,3226,903,1788,2493,3441,8625,0.571407718087591,0.57091101136856,0.571312340169342,0.571706551851112,2.2853376214766,0.0989941344,0.0997773504,0.099144528,0.098522928,0.3964389408,0,0.9010058656,0.9002226496,0.900855472,0.901477072,3.6035610592,5,2,1571,1600.17509154051,6,30,50,61,147,2560,5287,8206,11411,27464,0.003,0.006,0.009,0.012,0.0075,0,0,0,0
countryB,2020-08-08,0.215858564368727,0.241001533440634,0.310452909883172,0.398163429858651,0.461775594016191,1,1,1,1,1,487,438,465,474,1864,737,746,737,749,2969,797,1647,2467,3119,8030,0.571396467073106,0.570899291561805,0.571302090665616,0.571695940098814,2.28529378939934,0.0990118752,0.0997958304,0.0991606896,0.0985396608,0.396508056,0,0.9009881248,0.9002041696,0.9008393104,0.9014603392,3.603491944,6,2,1130,1093.68419953374,21,17,48,54,140,2611,5302,7647,10868,26428,0.003,0.006,0.009,0.012,0.0075,0,0,0,0
countryB,2020-08-09,0.215858564368727,0.241001533440634,0.310452909883172,0.398163429858651,0.461775594016191,1,1,1,1,1,459,414,410,427,1710,684,685,677,688,2734,741,1494,2201,3038,7474,0.571386089716942,0.57088995833388,0.571292182101723,0.571685839756265,2.28525406990881,0.0990282384,0.0998105472,0.0991763136,0.0985555872,0.3965706864,0,0.9009717616,0.9001894528,0.9008236864,0.9014444128,3.6034293136,7,2,671,677.973855247827,11,29,34,53,127,2377,5087,7815,10471,25750,0.003,0.006,0.009,0.012,0.0075,0,0,0,0
countryB,2020-08-10,0.215858564368727,0.241001533440634,0.310452909883172,0.398163429858651,0.461775594016191,1,1,1,1,1,418,375,377,420,1590,633,627,621,636,2517,767,1458,2216,2839,7280,0.571376309005486,0.570881136515704,0.571283445518505,0.571676740924475,2.28521763196417,0.0990436608,0.0998244576,0.0991900896,0.0985699344,0.3966281424,0,0.9009563392,0.9001755424,0.9008099104,0.9014300656,3.6033718576,1,2,867,901.268014294572,12,16,29,56,113,2678,5009,7248,9889,24824,0.003,0.006,0.009,0.012,0.0075,0,0,0,0
countryB,2020-08-11,0.215858564368727,0.241001533440634,0.310452909883172,0.398163429858651,0.461775594016191,1,1,1,1,1,355,347,372,328,1402,583,574,572,581,2310,670,1435,2104,2821,7030,0.571367401952352,0.57087314573837,0.571275412123693,0.571667791253861,2.28518375106828,0.0990577056,0.0998370576,0.0992027568,0.0985840464,0.3966815664,0,0.9009422944,0.9001629424,0.9007972432,0.9014159536,3.6033184336,2,2,1177,1158.71761129258,12,27,32,43,114,2397,4573,7227,9496,23693,0.003,0.006,0.009,0.012,0.0075,0,0,0,0
countryB,2020-08-12,0.215858564368727,0.241001533440634,0.310452909883172,0.398163429858651,0.461775594016191,1,1,1,1,1,299,288,357,344,1288,533,522,530,535,2120,621,1244,1930,2443,6238,0.57135983734981,0.570865751605745,0.571267485272578,0.571660801987287,2.28515387621542,0.0990696336,0.0998487168,0.099215256,0.0985950672,0.3967286736,0,0.9009303664,0.9001512832,0.900784744,0.9014049328,3.6032713264,3,2,1263,1258.1032355169,9,17,30,54,110,2289,4868,7305,9925,24387,0.003,0.006,0.009,0.012,0.0075,0,0,0,0
countryB,2020-08-13,0.215858564368727,0.241001533440634,0.310452909883172,0.398163429858651,0.461775594016191,1,1,1,0,1,468,476,484,467,1895,508,500,510,511,2029,641,1241,1819,2365,6066,0.850795230858405,0.850059843052873,0.850655870173132,0.851241965623425,3.40275290970783,0.09907968,0.0998583936,0.0992272512,0.0986066256,0.3967719504,0,0.90092032,0.9001416064,0.9007727488,0.9013933744,3.6032280496,4,2,1182,1071.05495121005,10,26,32,39,107,2256,4693,6959,8935,22843,0.003,0.006,0.009,0.012,0.0075,0,0,0,0
countryB,2020-08-14,0.215858564368727,0.241001533440634,0.310452909883172,0.398163429858651,0.461775594016191,1,1,1,0,1,389,424,472,419,1704,485,482,498,492,1957,541,1163,1822,2435,5961,0.850780380949319,0.850044739299186,0.850640512574846,0.851227147444913,3.40269278026826,0.0990954048,0.0998743872,0.0992435136,0.0986223168,0.3968356224,0,0.9009045952,0.9001256128,0.9007564864,0.9013776832,3.6031643776,5,2,909,894.230285068643,7,15,13,31,66,2248,4285,7028,9334,22895,0.003,0.006,0.009,0.012,0.0075,0,0,0,0
countryB,2020-08-15,0.215858564368727,0.241001533440634,0.310452909883172,0.398163429858651,0.461775594016191,1,1,1,0,1,398,368,406,438,1610,466,462,483,478,1889,566,1078,1571,2206,5421,0.850768037755655,0.850031285535399,0.850625535743459,0.851213852334,3.40263871136851,0.0991084752,0.0998886336,0.0992593728,0.0986363952,0.3968928768,0,0.9008915248,0.9001113664,0.9007406272,0.9013636048,3.6031071232,6,2,639,616.268646411945,6,15,26,30,77,2099,4523,6132,9075,21829,0.003,0.006,0.009,0.012,0.0075,0,0,0,0
countryB,2020-08-16,0.215858564368727,0.241001533440634,0.310452909883172,0.398163429858651,0.461775594016191,1,1,1,0,1,335,419,391,430,1575,444,450,466,468,1828,501,1114,1698,2094,5407,0.850755408986816,0.850019608683809,0.850612653130021,0.851199954342163,3.40258762514281,0.099121848,0.0999009984,0.0992730144,0.098651112,0.3969469728,0,0.900878152,0.9000990016,0.9007269856,0.901348888,3.6030530272,7,2,387,386.275466106954,4,15,16,37,72,2058,4306,6178,8621,21163,0.003,0.006,0.009,0.012,0.0075,0,0,0,0
