country,date,proportion_alpha,proportion_delta,proportion_original
Hungary,2021-03-25,0,0,1
Hungary,2021-03-26,0,0,1
Hungary,2021-03-27,0,0,1
Hungary,2021-03-28,0,0,1
Hungary,2021-03-29,0,0,1
Hungary,2021-03-30,0,0,1
Hungary,2021-03-31,0,0,1
Hungary,2021-04-01,0,0,1
Hungary,2021-04-02,0,0,1
Hungary,2021-04-03,0,0,1
Hungary,2021-04-04,0,0,1
Hungary,2021-04-05,0,0,1
Hungary,2021-04-06,0,0,1
Hungary,2021-04-07,0,0,1
Hungary,2021-04-08,0,0,1
Hungary,2021-04-09,0,0,1
Hungary,2021-04-10,0,0,1
Hungary,2021-04-11,0,0,1
Hungary,2021-04-12,0,0,1
Hungary,2021-04-13,0,0,1
Hungary,2021-04-14,0,0,1
Hungary,2021-04-15,0,0,1
Hungary,2021-04-16,0,0,1
Hungary,2021-04-17,0,0,1
Hungary,2021-04-18,0,0,1
Hungary,2021-04-19,0,0,1
Hungary,2021-04-20,0,0,1
Hungary,2021-04-21,0,0,1
Hungary,2021-04-22,0,0,1
Hungary,2021-04-23,0,0,1
Hungary,2021-04-24,0,0,1
Hungary,2021-04-25,0,0,1
Hungary,2021-04-26,0,0,1
Hungary,2021-04-27,0,0,1
Hungary,2021-04-28,0,0,1
Hungary,2021-04-29,0,0,1
Hungary,2021-04-30,0,0,1
Hungary,2021-05-01,0,0,1
Hungary,2021-05-02,0,0,1
Hungary,2021-05-03,0,0,1
Hungary,2021-05-04,0,0,1
Hungary,2021-05-05,0,0,1
Hungary,2021-05-06,0,0,1
Hungary,2021-05-07,0,0,1
Hungary,2021-05-08,0,0,1
Hungary,2021-05-09,0,0,1
Hungary,2021-05-10,0,0,1
Hungary,2021-05-11,0,0,1
Hungary,2021-05-12,0,0,1
Hungary,2021-05-13,0,0,1
Hungary,2021-05-14,0,0,1
Hungary,2021-05-15,0,0,1
Hungary,2021-05-16,0,0,1
Hungary,2021-05-17,0,0,1
Hungary,2021-05-18,0,0,1
Hungary,2021-05-19,0,0,1
Hungary,2021-05-20,0.0131741877117185,0.013174137128714,0.973651675159567
Hungary,2021-05-21,0.0142230851648635,0.0142230315699638,0.971553883265173
Hungary,2021-05-22,0.01535419397769,0.0153541372192822,0.969291668803028
Hungary,2021-05-23,0.0165737432814817,0.0165736832036841,0.966852573514834
Hungary,2021-05-24,0.0178883988609223,0.0178883353039356,0.964223265835142
Hungary,2021-05-25,0.0193052879097736,0.0193052207103181,0.961389491379908
Hungary,2021-05-26,0.0208320241840572,0.0208319531759057,0.958336022640037
Hungary,2021-05-27,0.022476733356136,0.0224766583707543,0.95504660827311
Hungary,2021-05-28,0.0242480783284805,0.0242479991957869,0.951503922475733
Hungary,2021-05-29,0.0261552842150929,0.0261552007643497,0.947689515020557
Hungary,2021-05-30,0.0282081626410976,0.028208074701947,0.943583762656955
Hungary,2021-05-31,0.0304171349464915,0.0304170423501503,0.939165822703358
Hungary,2021-06-01,0.0327932538081948,0.0327931563888208,0.934413589802984
Hungary,2021-06-02,0.0353482227152003,0.0353481203114446,0.929303656973355
Hungary,2021-06-03,0.0380944126448397,0.0380943051015985,0.923811282253562
Hungary,2021-06-04,0.0410448751942839,0.0410447623646619,0.917910362441054
Hungary,2021-06-05,0.0442133513210293,0.0442132330685265,0.911573415610444
Hungary,2021-06-06,0.0476142747403827,0.0476141509413145,0.904771574318303
Hungary,2021-06-07,0.0512627689184681,0.0512626394646262,0.897474591616906
Hungary,2021-06-08,0.0551746364883044,0.0551745012898621,0.889650862221833
Hungary,2021-06-09,0.0593663398070714,0.0593661987957344,0.881267461397194
Hungary,2021-06-10,0.0638549712687062,0.0638548244011033,0.872290204330191
Hungary,2021-06-11,0.0686582118923604,0.0686580591536627,0.862683728953977
Hungary,2021-06-12,0.0737942766300157,0.0737941180377672,0.852411605332217
Hungary,2021-06-13,0.0792818447828888,0.07928168039102,0.841436474826091
Hungary,2021-06-14,0.0851399738945628,0.0851398037975505,0.829720222307887
Hungary,2021-06-15,0.0913879955086328,0.0913878198457592,0.817224184645608
Hungary,2021-06-16,0.0980453912507126,0.0980452102103602,0.803909398538927
Hungary,2021-06-17,0.105131647830378,0.105131461654289,0.789736890515333
Hungary,2021-06-18,0.112666089769992,0.112665898757404,0.774668011472604
Hungary,2021-06-19,0.120667688966253,0.1206674934778,0.758664817555947
Hungary,2021-06-20,0.129154850587774,0.129154651049052,0.741690498363173
Hungary,2021-06-21,0.138145175317559,0.1381449722222,0.723709852460241
Hungary,2021-06-22,0.147655198569221,0.147654992481358,0.704689808949421
Hungary,2021-06-23,0.157700108042876,0.157699899598819,0.684599992358304
Hungary,2021-06-24,0.168293441837369,0.168293231746352,0.663413326416279
Hungary,2021-06-25,0.179446770289914,0.179446559333735,0.641106670376351
Hungary,2021-06-26,0.191169365753379,0.191169154784788,0.617661479461833
Hungary,2021-06-27,0.203467865617107,0.203467655556773,0.593064478826119
Hungary,2021-06-28,0.216345934990313,0.216345726822266,0.56730833818742
Hungary,2021-06-29,0.229803936548391,0.229803731313816,0.540392332137794
Hungary,2021-06-30,0.243838616032324,0.243838414821647,0.512322969146028
Hungary,2021-07-01,0.258442812722362,0.258442616665613,0.483114570612025
Hungary,2021-07-02,0.273605204806278,0.273605015061756,0.452789780131966
Hungary,2021-07-03,0.289310099856073,0.289309917597409,0.421379982546518
Hungary,2021-07-04,0.30553728054523,0.305537106947014,0.388925612507756
Hungary,2021-07-05,0.322261915222672,0.322261751444862,0.355476333332466
Hungary,2021-07-06,0.339454541967451,0.33945438913887,0.321091068893679
Hungary,2021-07-07,0.357081133262111,0.357080992463385,0.285837874274504
Hungary,2021-07-08,0.375103246454035,0.375103118700388,0.249793634845578
Hungary,2021-07-09,0.393478262768081,0.393478148992434,0.213043588239485
Hungary,2021-07-10,0.412159714870534,0.412159615907397,0.175680669222069
Hungary,2021-07-11,0.431097699977569,0.431097616548191,0.13780468347424
Hungary,2021-07-12,0.450239372393275,0.450239305092535,0.0995213225141901
Hungary,2021-07-13,0.469529506315509,0.469529455600962,0.0609410380835297
Hungary,2021-07-14,0.488911116934064,0.488911083117507,0.0221777999484287
Hungary,2021-07-15,0.491673891325397,0.508326108674603,0
Hungary,2021-07-16,0.472283948048334,0.527716051951666,0
Hungary,2021-07-17,0.452977265854929,0.547022734145071,0
Hungary,2021-07-18,0.433811026836502,0.566188973163498,0
Hungary,2021-07-19,0.414840746403709,0.585159253596291,0
Hungary,2021-07-20,0.39611964500852,0.60388035499148,0
Hungary,2021-07-21,0.377698076246836,0.622301923753164,0
Hungary,2021-07-22,0.359623023688977,0.640376976311023,0
Hungary,2021-07-23,0.341937676018559,0.658062323981442,0
Hungary,2021-07-24,0.324681087036086,0.675318912963914,0
Hungary,2021-07-25,0.307887923973904,0.692112076026096,0
Hungary,2021-07-26,0.291588304538592,0.708411695461408,0
Hungary,2021-07-27,0.275807720291288,0.724192279708712,0
Hungary,2021-07-28,0.260567041513801,0.739432958486199,0
Hungary,2021-07-29,0.24588259667397,0.75411740332603,0
Hungary,2021-07-30,0.23176631804745,0.76823368195255,0
Hungary,2021-07-31,0.21822594399117,0.78177405600883,0
Hungary,2021-08-01,0.205265267782022,0.794734732217978,0
Hungary,2021-08-02,0.192884422794085,0.807115577205915,0
Hungary,2021-08-03,0.181080194031874,0.818919805968126,0
Hungary,2021-08-04,0.169846346597251,0.830153653402749,0
Hungary,2021-08-05,0.15917396247013,0.84082603752987,0
Hungary,2021-08-06,0.149051777954652,0.850948222045348,0
Hungary,2021-08-07,0.13946651521464,0.86053348478536,0
Hungary,2021-08-08,0.130403202434007,0.869596797565993,0
Hungary,2021-08-09,0.121845478238594,0.878154521761406,0
Hungary,2021-08-10,0.113775877065083,0.886224122934918,0
Hungary,2021-08-11,0.10617609313044,0.893823906869561,0
Hungary,2021-08-12,0.0990272215217058,0.900972778478294,0
Hungary,2021-08-13,0.0923099756794783,0.907690024320522,0
Hungary,2021-08-14,0.0860048811851119,0.913995118814888,0
Hungary,2021-08-15,0.0800924462831545,0.919907553716845,0
Hungary,2021-08-16,0.0745533099828808,0.925446690017119,0
Hungary,2021-08-17,0.0693683688950603,0.93063163110494,0
Hungary,2021-08-18,0.0645188841832083,0.935481115816792,0
Hungary,2021-08-19,0.059986570154329,0.940013429845671,0
Hungary,2021-08-20,0.0557536660945615,0.944246333905438,0
Hungary,2021-08-21,0.0518029929817504,0.94819700701825,0
Hungary,2021-08-22,0.0481179966905685,0.951882003309431,0
Hungary,2021-08-23,0.0446827792561594,0.955317220743841,0
Hungary,2021-08-24,0.0414821196879251,0.958517880312075,0
Hungary,2021-08-25,0.0385014857334053,0.961498514266595,0
Hungary,2021-08-26,0.0357270378893699,0.96427296211063,0
Hungary,2021-08-27,0.0331456268483307,0.966854373151669,0
Hungary,2021-08-28,0.0307447854577193,0.969255214542281,0
Hungary,2021-08-29,0.0285127161591194,0.971487283840881,0
Hungary,2021-08-30,0.0264382747685594,0.973561725231441,0
Hungary,2021-08-31,0.0245109513576565,0.975489048642343,0
Hungary,2021-09-01,0.0227208489005399,0.97727915109946,0
Hungary,2021-09-02,0.0210586602636577,0.978941339736342,0
Hungary,2021-09-03,0.0195156440351573,0.980484355964843,0
Hungary,2021-09-04,0.0180835996176245,0.981916400382375,0
Hungary,2021-09-05,0.0167548419424148,0.983245158057585,0
Hungary,2021-09-06,0.0155221761053651,0.984477823894635,0
Hungary,2021-09-07,0.0143788721719457,0.985621127828054,0
Hungary,2021-09-08,0.0133186403544439,0.986681359645556,0
Hungary,2021-09-09,0.012335606724089,0.987664393275911,0
Hungary,2021-09-10,0.0114242895866171,0.988575710413383,0
Hungary,2021-09-11,0.0105795766201484,0.989420423379851,0
Hungary,2021-09-12,0.00979670284888823,0.990203297151112,0
Hungary,2021-09-13,0.00907122950465233,0.990928770495348,0
Hungary,2021-09-14,0.00839902381005286,0.991600976189947,0
Hungary,2021-09-15,0.00777623970202479,0.992223760297975,0
Hungary,2021-09-16,0.00719929950179765,0.992800700498202,0
Hungary,2021-09-17,0.00666487652711667,0.993335123472883,0
Hungary,2021-09-18,0.00616987863417584,0.993830121365824,0
Hungary,2021-09-19,0.00571143267007102,0.994288567329929,0
Hungary,2021-09-20,0.00528686981136051,0.99471313018864,0
Hungary,2021-09-21,0.00489371176034803,0.995106288239652,0
Hungary,2021-09-22,0.0045296577677445,0.995470342232256,0
Hungary,2021-09-23,0.0041925724483024,0.995807427551698,0
Hungary,2021-09-24,0.00388047435467132,0.996119525645329,0
Hungary,2021-09-25,0.00359152527398132,0.996408474726019,0
Hungary,2021-09-26,0.00332402021142442,0.996675979788576,0
Hungary,2021-09-27,0.0030763780252635,0.996923621974737,0
Hungary,2021-09-28,0.00284713267818093,0.997152867321819,0
Hungary,2021-09-29,0.00263492507063079,0.997365074929369,0
Hungary,2021-09-30,0.00243849542278551,0.997561504577214,0
Hungary,2021-10-01,0.00225667617277769,0.997743323827222,0
Hungary,2021-10-02,0.00208838536012501,0.997911614639875,0
Hungary,2021-10-03,0.00193262046451781,0.998067379535482,0
Hungary,2021-10-04,0.00178845267146666,0.998211547328533,0
Hungary,2021-10-05,0.00165502153766905,0.998344978462331,0
Hungary,2021-10-06,0.0015315300303087,0.998468469969691,0
Hungary,2021-10-07,0.00141723991585452,0.998582760084146,0
Hungary,2021-10-08,0.00131146747525401,0.998688532524746,0
Hungary,2021-10-09,0.00121357952372259,0.998786420476277,0
Hungary,2021-10-10,0.00112298971458535,0.998877010285415,0
Hungary,2021-10-11,0.00103915510785302,0.998960844892147,0
Hungary,2021-10-12,0.000961572985386572,0.999038427014613,0
Hungary,2021-10-13,0.000889777895625166,0.999110222104375,0
Hungary,2021-10-14,0.000823338911929983,0.99917666108807,0
Hungary,2021-10-15,0.000761857089609741,0.99923814291039,0
Hungary,2021-10-16,0.000704963107672874,0.999295036892327,0
Hungary,2021-10-17,0.000652315082254384,0.999347684917746,0
Hungary,2021-10-18,0.000603596539545448,0.999396403460455,0
Hungary,2021-10-19,0.000558514536862509,0.999441485463137,0
Hungary,2021-10-20,0.000516797921263579,0.999483202078736,0
Hungary,2021-10-21,0.000478195715844842,0.999521804284155,0
Hungary,2021-10-22,0.000442475624526595,0.999557524375473,0
Hungary,2021-10-23,0.000409422646775237,0.999590577353225,0
Hungary,2021-10-24,0.000378837794304587,0.999621162205695,0
Hungary,2021-10-25,0.000350536902356757,0.999649463097643,0
Hungary,2021-10-26,0.000324349528685097,0.999675650471315,0
Hungary,2021-10-27,0.000300117933844768,0.999699882066155,0
Hungary,2021-10-28,0.000277696136857575,0.999722303863143,0
Hungary,2021-10-29,0.000256949040735921,0.999743050959264,0
Hungary,2021-10-30,0.000237751622746973,0.999762248377253,0
Hungary,2021-10-31,0.00021998818466662,0.999780011815333,0
Hungary,2021-11-01,0.00020355165861663,0.999796448341383,0
Hungary,2021-11-02,0.000188342964394406,0.999811657035606,0
Hungary,2021-11-03,0.000174270414499023,0.999825729585501,0
Hungary,2021-11-04,0.000161249163344701,0.999838750836655,0
Hungary,2021-11-05,0.000149200697388774,0.999850799302611,0
Hungary,2021-11-06,0.000138052363162111,0.999861947636838,0
Hungary,2021-11-07,0.000127736930389588,0.99987226306961,0
Hungary,2021-11-08,0.00011819218761111,0.999881807812389,0
Hungary,2021-11-09,0.000109360567890904,0.999890639432109,0
Hungary,2021-11-10,0.000101188802388186,0.999898811197612,0
Hungary,2021-11-11,9.36275997218683e-05,0.999906372400278,0
Hungary,2021-11-12,8.66313492146054e-05,0.999913368650785,0
Hungary,2021-11-13,8.01578462455987e-05,0.999919842153754,0
Hungary,2021-11-14,7.41680380671461e-05,0.999925831961933,0
Hungary,2021-11-15,6.86257885664787e-05,0.999931374211434,0
Hungary,2021-11-16,6.34976605627946e-05,0.999936502339437,0
Hungary,2021-11-17,5.87527143366406e-05,0.999941247285663,0
Hungary,2021-11-18,5.43623211834987e-05,0.999945637678817,0
Hungary,2021-11-19,5.02999908719159e-05,0.999949700009128,0
Hungary,2021-11-20,4.65412119745601e-05,0.999953458788026,0
Hungary,2021-11-21,4.30633041094142e-05,0.999956936695891,0
Hungary,2021-11-22,3.98452812064853e-05,0.999960154718794,0
Hungary,2021-11-23,3.68677249799054e-05,0.99996313227502,0
Hungary,2021-11-24,3.41126678389259e-05,0.999965887332161,0
Hungary,2021-11-25,3.15634845418078e-05,0.999968436515458,0
Hungary,2021-11-26,2.92047919365768e-05,0.999970795208063,0
Hungary,2021-11-27,2.70223561846805e-05,0.999972977643815,0
Hungary,2021-11-28,2.50030069125495e-05,0.999974996993087,0
Hungary,2021-11-29,2.31345577739184e-05,0.999976865442226,0
Hungary,2021-11-30,2.14057329395168e-05,0.999978594267061,0
Hungary,2021-12-01,1.98060990816984e-05,0.999980193900918,0
Hungary,2021-12-02,1.83260024332332e-05,0.999981673997567,0
Hungary,2021-12-03,1.69565105504477e-05,0.999983043489449,0
Hungary,2021-12-04,1.56893584221107e-05,0.999984310641578,0
Hungary,2021-12-05,1.45168986069866e-05,0.999985483101393,0
Hungary,2021-12-06,1.34320550928546e-05,0.999986567944907,0
Hungary,2021-12-07,1.24282806043263e-05,0.999987571719396,0
Hungary,2021-12-08,1.14995170974463e-05,0.999988500482903,0
Hungary,2021-12-09,1.06401592067096e-05,0.999989359840793,0
Hungary,2021-12-10,9.84502042244983e-06,0.999990154979578,0
Hungary,2021-12-11,9.10930179498504e-06,0.999990890698205,0
Hungary,2021-12-12,8.4285629758929e-06,0.999991571437024,0
Hungary,2021-12-13,7.79869542377742e-06,0.999992201304576,0
Hungary,2021-12-14,7.21589761221164e-06,0.999992784102388,0
Hungary,2021-12-15,6.67665208753387e-06,0.999993323347912,0
Hungary,2021-12-16,6.17770424382602e-06,0.999993822295756,0
Hungary,2021-12-17,5.71604268151393e-06,0.999994283957319,0
Hungary,2021-12-18,5.28888103390468e-06,0.999994711118966,0
Hungary,2021-12-19,4.89364115308089e-06,0.999995106358847,0
Hungary,2021-12-20,4.52793754934788e-06,0.999995472062451,0
Hungary,2021-12-21,4.18956299597095e-06,0.999995810437004,0
Hungary,2021-12-22,3.87647520794232e-06,0.999996123524792,0
Hungary,2021-12-23,3.58678451695127e-06,0.999996413215483,0
Hungary,2021-12-24,3.31874246617403e-06,0.999996681257534,0
Hungary,2021-12-25,3.07073125915824e-06,0.999996929268741,0
Hungary,2021-12-26,2.84125399552249e-06,0.999997158746005,0
Hungary,2021-12-27,2.62892563596129e-06,0.999997371074364,0
Hungary,2021-12-28,2.43246464426417e-06,0.999997567535356,0
Hungary,2021-12-29,2.25068525250283e-06,0.999997749314747,0
Hungary,2021-12-30,2.08249030420049e-06,0.999997917509696,0
Hungary,2021-12-31,1.92686463296177e-06,0.999998073135367,0
Hungary,2022-01-01,1.78286893459667e-06,0.999998217131065,0
Hungary,2022-01-02,1.64963409987617e-06,0.9999983503659,0
Hungary,2022-01-03,1.52635596661899e-06,0.999998473644033,0
Hungary,2022-01-04,1.41229046823899e-06,0.999998587709532,0
Hungary,2022-01-05,1.30674914189388e-06,0.999998693250858,0
Hungary,2022-01-06,1.20909497369759e-06,0.999998790905026,0
Hungary,2022-01-07,1.11873855346278e-06,0.999998881261446,0
Hungary,2022-01-08,1.03513451776838e-06,0.999998964865482,0
Hungary,2022-01-09,9.57778258148245e-07,0.999999042221742,0
Hungary,2022-01-10,8.8620287597152e-07,0.999999113797124,0
Hungary,2022-01-11,8.19976363475305e-07,0.999999180023637,0
Hungary,2022-01-12,7.58698997072038e-07,0.999999241301003,0
Hungary,2022-01-13,7.020009250569e-07,0.999999297999075,0
Hungary,2022-01-14,6.49539934283183e-07,0.999999350460066,0
Hungary,2022-01-15,6.00999385480527e-07,0.999999399000614,0
Hungary,2022-01-16,5.56086301783942e-07,0.999999443913698,0
Hungary,2022-01-17,5.14529601036706e-07,0.999999485470399,0
Hungary,2022-01-18,4.7607845898856e-07,0.999999523921541,0
Hungary,2022-01-19,4.40500795173548e-07,0.999999559499205,0
Hungary,2022-01-20,4.07581872918783e-07,0.999999592418127,0
Hungary,2022-01-21,3.77123003159063e-07,0.999999622876997,0
Hungary,2022-01-22,3.48940344729876e-07,0.999999651059655,0
Hungary,2022-01-23,3.22863794699479e-07,0.999999677136205,0
Hungary,2022-01-24,2.98735962411811e-07,0.999999701264038,0
Hungary,2022-01-25,2.76411219246597e-07,0.999999723588781,0
Hungary,2022-01-26,2.55754818767606e-07,0.999999744245181,0
Hungary,2022-01-27,2.36642085260641e-07,0.999999763357915,0
Hungary,2022-01-28,2.18957658892904e-07,0.999999781042341,0
Hungary,2022-01-29,2.02594801601563e-07,0.999999797405198,0
Hungary,2022-01-30,1.87454751832128e-07,0.999999812545248,0
Hungary,2022-01-31,1.73446128237664e-07,0.999999826553872,0
Hungary,2022-02-01,1.60484378675108e-07,0.999999839515621,0
Hungary,2022-02-02,1.48491269391648e-07,0.999999851508731,0
Hungary,2022-02-03,1.37394413624037e-07,0.999999862605586,0
Hungary,2022-02-04,1.27126833282532e-07,0.999999872873167,0
Hungary,2022-02-05,1.17626556384032e-07,0.999999882373444,0
Hungary,2022-02-06,1.08836241685673e-07,0.999999891163758,0
Hungary,2022-02-07,1.00702833294442e-07,0.999999899297167,0
Hungary,2022-02-08,9.3177240145792e-08,0.99999990682276,0
Hungary,2022-02-09,8.62140397961397e-08,0.99999991378596,0
Hungary,2022-02-10,7.97712041977761e-08,0.999999920228796,0
Hungary,2022-02-11,7.38098463459735e-08,0.999999926190154,0
Hungary,2022-02-12,6.82939846896602e-08,0.999999931706015,0
Hungary,2022-02-13,6.31903271930412e-08,0.999999936809673,0
Hungary,2022-02-14,5.84680698301199e-08,0.99999994153193,0
Hungary,2022-02-15,5.40987099562074e-08,0.99999994590129,0
Hungary,2022-02-16,5.00558753335767e-08,0.999999949944125,0
Hungary,2022-02-17,4.6315164481392e-08,0.999999953684835,0
Hungary,2022-02-18,4.28539995711574e-08,0.999999957146,0
Hungary,2022-02-19,3.96514903133749e-08,0.99999996034851,0
Hungary,2022-02-20,3.6688306392918e-08,0.999999963311694,0
Hungary,2022-02-21,3.39465635601499e-08,0.999999966053436,0
Hungary,2022-02-22,3.14097129416879e-08,0.999999968590287,0
Hungary,2022-02-23,2.90624428966879e-08,0.999999970937557,0
Hungary,2022-02-24,2.68905860911772e-08,0.999999973109414,0
Hungary,2022-02-25,2.48810336778149e-08,0.999999975118966,0
Hungary,2022-02-26,2.30216564700569e-08,0.999999976978344,0
Hungary,2022-02-27,2.13012318894812e-08,0.999999978698768,0
Hungary,2022-02-28,1.97093757980937e-08,0.999999980290624,0
Hungary,2022-03-01,1.82364802148172e-08,0.99999998176352,0
Hungary,2022-03-02,1.68736552508264e-08,0.999999983126345,0
Hungary,2022-03-03,1.56126751527097e-08,0.999999984387325,0
Hungary,2022-03-04,1.4445928897544e-08,0.999999985554071,0
Hungary,2022-03-05,1.33663744517065e-08,0.999999986633626,0
Hungary,2022-03-06,1.23674958052433e-08,0.999999987632504,0
Hungary,2022-03-07,1.14432642250861e-08,0.999999988556736,0
Hungary,2022-03-08,1.05881009515585e-08,0.999999989411899,0
Hungary,2022-03-09,9.79684455781893e-09,0.999999990203155,0
Hungary,2022-03-10,9.06471953054933e-09,0.999999990935281,0
Hungary,2022-03-11,8.38730673802246e-09,0.999999991612693,0
Hungary,2022-03-12,7.76051722883864e-09,0.999999992239483,0
Hungary,2022-03-13,7.18056836213066e-09,0.999999992819432,0
Hungary,2022-03-14,6.64395938265727e-09,0.999999993356041,0
Hungary,2022-03-15,6.14745165883335e-09,0.999999993852548,0
Hungary,2022-03-16,5.68804825462621e-09,0.999999994311952,0
Hungary,2022-03-17,5.26297649905416e-09,0.999999994737023,0
Hungary,2022-03-18,4.86967044466269e-09,0.999999995130329,0
Hungary,2022-03-19,4.50575665666975e-09,0.999999995494243,0
Hungary,2022-03-20,4.16903822575421e-09,0.999999995830962,0
Hungary,2022-03-21,3.8574829996918e-09,0.999999996142517,0
Hungary,2022-03-22,3.56921070476801e-09,0.999999996430789,0
Hungary,2022-03-23,3.30248095536945e-09,0.999999996697519,0
Hungary,2022-03-24,3.055684150155e-09,0.999999996944316,0
Hungary,2022-03-25,2.82733081391484e-09,0.999999997172669,0
Hungary,2022-03-26,2.61604227169698e-09,0.999999997383958,0
Hungary,2022-03-27,2.42054376542455e-09,0.999999997579456,0
Hungary,2022-03-28,2.23965468393317e-09,0.999999997760345,0
Hungary,2022-03-29,2.07228367798962e-09,0.999999997927716,0
Hungary,2022-03-30,1.91742044464149e-09,0.999999998082579,0
Hungary,2022-03-31,1.77413039814667e-09,0.99999999822587,0
Hungary,2022-04-01,1.64154823067975e-09,0.999999998358452,0
Hungary,2022-04-02,1.51887435961839e-09,0.999999998481126,0
Hungary,2022-04-03,1.40536760007137e-09,0.999999998594632,0
Hungary,2022-04-04,1.3003436105663e-09,0.999999998699656,0
Hungary,2022-04-05,1.20316800966691e-09,0.999999998796832,0
Hungary,2022-04-06,1.11325437757159e-09,0.999999998886746,0
Hungary,2022-04-07,1.03006003726591e-09,0.99999999896994,0
Hungary,2022-04-08,9.53082945898132e-10,0.999999999046917,0
Hungary,2022-04-09,8.81858364110144e-10,0.999999999118142,0
Hungary,2022-04-10,8.15956635591419e-10,0.999999999184043,0
Hungary,2022-04-11,7.54979412320722e-10,0.999999999245021,0
Hungary,2022-04-12,6.98559432521506e-10,0.999999999301441,0
Hungary,2022-04-13,6.46355635680607e-10,0.999999999353644,0
Hungary,2022-04-14,5.98052940503635e-10,0.999999999401947,0
Hungary,2022-04-15,5.5336002446893e-10,0.99999999944664,0
Hungary,2022-04-16,5.12007103381507e-10,0.999999999487993,0
Hungary,2022-04-17,4.73744377060825e-10,0.999999999526256,0
Hungary,2022-04-18,4.38341141162368e-10,0.999999999561659,0
Hungary,2022-04-19,4.05583566731593e-10,0.999999999594417,0
Hungary,2022-04-20,3.75274034070117e-10,0.999999999624726,0
Hungary,2022-04-21,3.4722957842348e-10,0.99999999965277,0
Hungary,2022-04-22,3.21280779758126e-10,0.999999999678719,0
Hungary,2022-04-23,2.97271318672188e-10,0.999999999702729,0
Hungary,2022-04-24,2.75055977994043e-10,0.999999999724944,0
Hungary,2022-04-25,2.54500864826923e-10,0.999999999745499,0
Hungary,2022-04-26,2.35481856236675e-10,0.999999999764518,0
Hungary,2022-04-27,2.17884155162551e-10,0.999999999782116,0
Hungary,2022-04-28,2.01601402238794e-10,0.999999999798399,0
Hungary,2022-04-29,1.8653567579463e-10,0.999999999813464,0
Hungary,2022-04-30,1.72595715497437e-10,0.999999999827404,0
Hungary,2022-05-01,1.59697588486551e-10,0.999999999840302,0
Hungary,2022-05-02,1.47763135061041e-10,0.999999999852237,0
Hungary,2022-05-03,1.36720856858119e-10,0.999999999863279,0
Hungary,2022-05-04,1.26503474362494e-10,0.999999999873497,0
Hungary,2022-05-05,1.17049925307811e-10,0.99999999988295,0
Hungary,2022-05-06,1.08302700141394e-10,0.999999999891697,0
Hungary,2022-05-07,1.00209174291876e-10,0.999999999899791,0
Hungary,2022-05-08,9.27202759015699e-11,0.99999999990728,0
Hungary,2022-05-09,8.57913740048844e-11,0.999999999914209,0
Hungary,2022-05-10,7.9380058082279e-11,0.99999999992062,0
Hungary,2022-05-11,7.34479144171019e-11,0.999999999926552,0
Hungary,2022-05-12,6.795919382796e-11,0.999999999932041,0
Hungary,2022-05-13,6.28805896241147e-11,0.999999999937119,0
Hungary,2022-05-14,5.81814596500863e-11,0.999999999941819,0
Hungary,2022-05-15,5.38333821964443e-11,0.999999999946167,0
Hungary,2022-05-16,4.98103780444126e-11,0.99999999995019,0
Hungary,2022-05-17,4.60880222874494e-11,0.999999999953912,0
Hungary,2022-05-18,4.26438884204572e-11,0.999999999957356,0
Hungary,2022-05-19,3.94571042505731e-11,0.999999999960543,0
Hungary,2022-05-20,3.65083518971687e-11,0.999999999963492,0
Hungary,2022-05-21,3.37800898364549e-11,0.99999999996622,0
Hungary,2022-05-22,3.12556647230622e-11,0.999999999968744,0
Hungary,2022-05-23,2.89199775238558e-11,0.99999999997108,0
Hungary,2022-05-24,2.67588173841205e-11,0.999999999973241,0
Hungary,2022-05-25,2.47590836721656e-11,0.999999999975241,0
Hungary,2022-05-26,2.29087859793253e-11,0.999999999977091,0
Hungary,2022-05-27,2.11968220753533e-11,0.999999999978803,0
Hungary,2022-05-28,1.96127558638182e-11,0.999999999980387,0
Hungary,2022-05-29,1.8147039426708e-11,0.999999999981853,0
Hungary,2022-05-30,1.67910130244309e-11,0.999999999983209,0
Hungary,2022-05-31,1.55360169173946e-11,0.999999999984464,0
Hungary,2022-06-01,1.43751677228465e-11,0.999999999985625,0
Hungary,2022-06-02,1.33009159242192e-11,0.999999999986699,0
Hungary,2022-06-03,1.23068222279699e-11,0.999999999987693,0
Hungary,2022-06-04,1.13871134743704e-11,0.999999999988613,0
Hungary,2022-06-05,1.05362385482977e-11,0.999999999989464,0
Hungary,2022-06-06,9.7488683792335e-12,0.999999999990251,0
Hungary,2022-06-07,9.02034003047447e-12,0.99999999999098,0
Hungary,2022-06-08,8.34621260992208e-12,0.999999999991654,0
Hungary,2022-06-09,7.72248931468766e-12,0.999999999992277,0
Hungary,2022-06-10,7.14539538648751e-12,0.999999999992855,0
Hungary,2022-06-11,6.61137811164281e-12,0.999999999993389,0
Hungary,2022-06-12,6.11732886568461e-12,0.999999999993883,0
Hungary,2022-06-13,5.66013902414397e-12,0.99999999999434,0
Hungary,2022-06-14,5.23714405176179e-12,0.999999999994763,0
Hungary,2022-06-15,4.84590145788388e-12,0.999999999995154,0
Hungary,2022-06-16,4.48374670725116e-12,0.999999999995516,0
Hungary,2022-06-17,4.14868139841929e-12,0.999999999995851,0
